lookup_id,membership_id
102769,45831
102770,45891
102771,45832
102772,45833
102773,45895
102774,45834
102775,45835
102776,45836
102777,45887
102778,45894
102779,45837
102780,45884
102781,45838
102782,45839
102783,45840
102784,45893
102785,45841
102786,45885
102787,45843
102788,45890
102789,45892
102790,45844
102791,45845
102792,45846
102793,45889
102794,45847
102794,8-10055799
102795,45896
102796,45848
102797,45888
102798,45886
102799,45849
102800,45850
102801,45924
102802,45851
102803,45852
102804,45904
102805,45905
102806,45902
102807,45906
102808,45903
102809,45901
102810,45854
102811,45853
102813,45864
102814,45865
102815,45866
102816,45867
102817,45868
102818,45869
102819,45870
102820,45871
102821,45872
102822,45874
102823,45875
102824,45876-1438
102825,45877
102826,45878
102827,45879
102829,45882
102830,45883
102837,45944
102839,45943
102840,45942
102841,45941
102843,45938
102844,45937
102845,45936
102846,45935
102847,45934
102848,45933
102849,45932
102850,45898
102851,56518
102852,45908
102853,46165
102856,45910
102857,45911
102858,45912
102859,45913
102860,45914
102861,45945
102862,45946
102863,45947
102864,45948
102865,45949
102866,45950
102867,45951
102868,45953
102869,45955
102872,45915
102873,45957
102874,45958
102875,45959
102876,45960
102877,45962
102878,45963
102879,45964
102880,45965
102881,45966
102882,45967
102883,45968
102884,45969
102885,45970
102886,45971
102887,45972
102888,45973
102889,45916
102890,45990
102891,45989
102892,14278
102892,45988
102893,45987
102894,45986
102895,45984
102896,45983
102897,45982
102898,45981
102899,45980
102900,45979-1438
102901,45978
102902,45977
102903,45976
102904,45975
102905,45917
102906,45918
102907,45921
102908,46174
102909,46177
102910,45923
102911,46178
102919,46179
102920,46180
102921,46181
102922,46182
102923,46183
102924,46184
102925,46185
102926,46186
102927,46187
102928,46189
102930,46191
102931,46192
102932,46193
102933,46194
102934,46207
102935,46208
102936,46210
102937,46211
102938,46212
102939,46213
102940,46214
102941,46215
102942,46216
102943,46217
102944,46218
102945,46227
102946,46229
102948,45925
102949,45926
102950,45930
102951,45931
102954,46043
102956,45961
102956,66636
102957,45974
102958,45991
102959,45992
102960,45993
102961,45994
102962,45995
102964,46073
102965,45996
102966,45997
102967,45998
102968,45999
102969,46000
102971,46056
102974,46001
102976,46002
102977,46003
102978,46004
102979,46005
102980,46006
102981,46009
102982,46010
102983,46011
102985,46013
102986,46014
102987,46015
102988,46016
102989,46017
102990,46019
102991,46021
102992,46025
102994,46022
102995,46023
102997,46083
102998,46024
102999,46079
103001,46081
103003,46082
103004,46080
103006,46027
103007,46028
103008,46031
103009,46032
103011,46033
103012,46087
103013,46270
103014,46085
103015,46034
103016,46089
103017,46035
103018,46091
103019,46090
103020,46084
103021,46036
103022,46088
103023,46095
103024,46092
103025,46094
103026,46093
103027,46038
103028,46041
103029,46042
103030,46103
103031,46106
103032,46107
103033,46098
103034,46097
103035,46101
103036,46109
103037,46102
103038,46112
103039,46099
103040,46105
103041,46104
103042,46111
103043,46100
103044,46113
103045,46110
103046,46114
103047,46108
103048,46044
103049,46045
103050,46046
103051,46047
103052,46049
103053,46050
103054,56758
103055,46052
103057,46053
103060,46055
103061,46057
103062,46058
103063,46060
103064,46061
103065,46062
103066,46063
103067,46064
103068,46065
103069,46066
103070,46067
103071,46068
103072,46069
103073,46070
103074,46071
103075,46074
103076,46075
103077,46076
103078,46077
103079,46078
103080,46096
103082,46115
103083,46116
103084,46117
103085,46118
103086,46120
103088,46121
103090,46123
103093,46125
103094,46195
103096,46126
103097,46128
103098,46129
103099,46130
103100,46131
103101,46132
103102,46226
103103,46134
103104,46135
103105,46136
103106,46137
103107,46138
103108,46139
103109,46140
103110,46141
103112,46142
103115,46143
103116,46144
103117,46145
103118,46146
103119,46148
103120,46149
103121,46151
103122,46153
103123,8-10057253
103124,46155
103125,46157
103126,46159
103127,46160
103128,46162
103130,46163
103131,46164
103134,46203
103135,46205
103136,46201
103137,46200
103138,46198
103139,46204
103140,46199-1438
103141,46202
103142,46166
103143,46167
103144,46168
103145,46169
103146,46170
103147,46171
103148,46172
103149,46173
103150,46176
103152,46196
103153,46197
103154,46209
103155,46237
103156,46243
103157,46234
103158,46232
103159,46241-1438
103160,46233
103161,46236
103162,46240
103163,46239
103164,46235
103165,46256
103166,46246
103167,46251
103168,46248
103169,46252
103170,46247
103171,46253
103172,46254
103173,46250
103174,46255
103175,46244
103176,46249
103177,46258
103178,21029
103178,46259
103179,46260
103180,46257
103181,46264
103182,46265
103183,46262
103184,46263
103185,46261
103186,46228
103187,23662
103188,46231
103189,46238
103191,46266
103192,46281
103193,46280
103194,46279
103196,46282
103201,46267
103203,46271
103204,46272
103207,46273
103209,46276
103210,46277
103212,46278
103214,46283
103215,46284
103216,46375
103218,46286
103219,46287
103220,46288
103221,46344
103222,46292
103223,46290
103224,46291
103225,46289
103226,46308
103227,46313
103228,46293
103230,46297
103231,46302
103232,46299
103233,46301
103234,46306
103235,46311
103236,46315
103237,46310
103239,46295
103240,46296
103241,46304
103242,46298
103243,46300
103244,46303
103245,46305
103246,46307
103247,46309
103248,46316
103250,46325
103251,46322
103252,46318
103254,46317
103255,46326
103256,46323
103257,46321
103258,46319
103259,46324
103260,46320
103261,46329
103262,46331
103263,46328
103264,46330
103265,46327
103266,46332
103267,46333
103268,46334
103270,46336
103271,46338
103272,46339
103273,46340
103274,46341
103275,48877
103276,46343
103278,46345
103279,46346
103280,46362
103281,46364
103282,46347
103283,46348
103284,46349
103287,46351
103288,46353
103289,46354
103291,46356
103294,46357
103296,46358
103298,46359
103300,46360
103301,46361
103302,46363
103303,46365
103305,46367
103306,46368
103307,46369
103308,46370
103309,46371
103310,46373
103311,46372
103313,46374
103314,46384
103315,46376
103316,46377
103318,46380
103319,46381
103320,46379
103321,46378
103322,46382
103323,46392
103324,46401
103325,46389
103326,46400
103327,40319
103328,46397
103329,46386
103330,46395
103331,46387
103332,46396
103333,46402
103334,46398
103335,46403
103336,46391
103337,46399
103338,46393
103339,46390
103340,46385
103341,46394
103342,46406
103343,46405
103344,46404
103345,46407
103346,46410
103347,46409
103349,46411
103350,46412
103351,46413
103352,46415
103353,46417
103355,46420
103356,46421
103357,46422
103358,46423
103359,46424
103360,46425
103361,46426
103362,46427
103363,46428
103365,46429
103366,46430
103368,46431
103369,46432
103370,46433
103371,46434
103372,46435
103373,46436
103374,46437
103375,46439
103376,46438
103378,46440
103380,46442
103381,46441
103382,46446
103383,46443
103384,46447
103385,46444
103386,46451
103387,46450
103388,46449
103389,46452
103390,46453
103392,46454
103393,46458
103394,46455
103395,46456
103396,46459
103398,46460
103400,46461
103402,46462
103404,46463
103405,46467
103406,46466
103407,46465
103408,46468
103409,46469
103410,46470
103411,46472
103412,46473
103414,46474
103416,46475
103418,46477
103419,46478
103421,46479
103422,46480
103423,46490
103424,46492
103425,46491
103426,46489
103427,46482
103428,46483
103429,46488
103430,46485
103431,46481
103431,8-10058750
103432,46487
103434,46484
103435,46494
103436,46502
103437,46501
103438,46500
103439,46506
103440,46496
103441,46493
103442,46498
103443,46495-1438
103444,46499
103445,46503
103446,46504
103447,46505
103448,46497
103449,46507
103451,46513
103452,46517
103453,46514
103454,46515
103455,46508
103456,46516
103457,46519
103458,46521
103459,46509
103460,46510
103461,46511
103462,46518
103463,46512
103464,46520
103465,46522
103466,46523
103467,46529
103468,46532
103469,46526
103470,46528
103471,46525
103472,46524
103473,46527
103473,8-10054745
103475,46533
103476,46534
103477,46537
103478,46538
103479,46543
103480,46542
103481,46540
103482,46539
103483,46541
103484,46545
103485,46546
103486,46549
103487,46577
103488,46552
103491,46555
103492,46557
103493,46553
103494,46551
103495,46561
103496,46559
103497,46562
103498,46558
103499,46563
103500,46560
103501,46571
103502,46570
103503,46565
103504,46566
103505,46569
103506,46567
103507,36513
103507,46564
103508,46572
103509,46568
103510,46574
103511,46575
103512,46576
103514,46580
103515,46582
103516,46581
103517,46587
103518,46588
103521,46591
103522,46592
103523,46593
103524,46595
103525,46594
103526,46596
103527,46597
103528,46598
103529,46599
103530,46600
103533,46603
103534,46604-1438
103535,46605
103536,46606
103537,46625
103539,46612
103540,46613
103541,46614
103542,46615
103543,46618
103544,46619
103545,46620
103546,46621
103547,46622
103549,46626
103550,46674
103552,46673
103554,46628-1438
103555,46629
103556,46630
103557,46631
103558,46632
103559,46633
103560,46635
103561,46636
103562,46637
103563,58364
103564,46638
103565,46639
103566,46640
103567,46641
103568,46642
103569,46643
103570,46644
103573,46645
103575,46646
103578,46649
103580,46650
103581,46652
103582,46653
103583,46654
103584,46655
103585,46656
103586,46657
103587,46658
103588,46659
103589,46662
103590,46663
103591,46664
103592,46665
103593,46666
103594,46667
103596,46670
103597,46671
103598,46675
103599,46676
103600,46678
103604,46681
103605,46696
103606,46682
103607,46684
103609,46685
103610,46686
103611,46687
103612,47226
103613,46688
103614,46689
103615,46690
103617,46691
103619,46692
103620,46693
103621,46694
103622,46695
103623,46725
103624,46724
103625,46723
103626,46727
103627,46726
103628,46697
103629,46698
103630,46701
103631,46702
103632,46703
103634,46704
103636,46706
103637,46708
103638,46709
103639,46710
103640,46711
103641,46712
103642,46713
103643,46714
103644,46715
103645,46716
103646,46717
103647,46719
103648,46720
103649,46721
103650,46722
103651,46728
103652,46729
103653,46730
103654,46731
103655,46732
103656,46734
103657,46735
103658,46736
103659,46737
103660,46738
103661,46739
103662,46740
103663,46741
103664,46742
103665,46743
103666,46744
103667,46745
103668,46746
103669,46747
103671,46751
103672,46752
103673,46753
103674,46754
103675,46756
103676,46757
103677,46758
103678,46759
103679,46760
103680,46761
103681,46762
103682,46763
103683,46764
103684,46765-1438
103685,46766
103686,46767
103687,46768
103689,46770
103690,46771
103691,46772
103692,46773
103693,46774
103694,46775
103695,46776-1438
103697,46777
103699,46779
103700,46781
103701,46782
103702,46783
103704,46784
103706,46785
103711,46789
103712,46791
103713,45808
103713,46792
103714,46793
103715,46794
103716,46795
103717,46796
103718,46797
103719,46798
103720,46799
103721,46800
103722,46801
103723,46802
103724,46803
103725,46804
103726,46805
103727,46806
103728,46807
103729,46808
103730,46809
103731,46810
103732,46811
103733,46812
103734,46813
103735,46814
103736,46815
103737,46816
103738,46818
103739,46819
103740,46820
103741,46821
103742,46822
103743,46823
103744,46824
103745,46825
103746,46826
103747,46827
103748,46828
103749,46829
103750,46830
103751,46831
103752,46832
103753,46834
103754,46835
103755,46836
103756,46837
103757,46838
103758,46839
103759,46842
103760,46843
103761,46844
103762,46845
103763,46847
103764,46848
103765,46849
103766,46850
103767,46851
103768,46852
103769,46854
103771,46855
103772,46856
103773,46857
103774,46858
103775,46859
103776,46861
103777,46862
103778,46860
103779,46863
103781,46864
103782,46865
103783,46866
103784,46867
103785,46868
103786,46869
103787,46870
103789,46872
103790,46874
103791,46875
103792,46876
103793,46877
103794,46878
103795,46879
103796,46880
103797,46881
103798,46883
103799,46884
103801,46885
103803,46886
103804,46887
103805,46888
103806,46889
103808,46890
103809,46891
103810,46892
103811,46893
103812,46894
103813,46895
103814,46896
103815,46897
103816,46899
103817,46901
103818,46902
103819,46903
103820,46904
103824,46905
103825,46907
103826,46908
103827,46909
103828,46911
103829,46912
103830,46913
103832,46915
103833,46916
103834,46917
103835,46919
103836,46920
103837,46921
103838,46922
103839,46923
103840,46924
103841,46925
103842,46926
103843,46927
103844,46928
103845,46929
103846,46930
103847,46931
103848,46932
103849,46934
103850,46936
103851,46937
103852,46938
103853,46939
103854,46940
103855,46941
103856,46942
103857,46943
103858,46944
103859,46945
103860,46946
103861,46948
103862,46949
103863,46950
103866,46952
103867,46953
103868,46954
103869,46955
103870,46956
103872,46959
103874,46960
103875,46961
103877,46963
103878,46964
103879,46966
103880,46967
103882,46968
103883,46969
103884,46970
103885,46971
103886,46972
103887,46973
103888,46974
103889,46975
103890,46976
103891,46979
103892,46977
103893,46978
103894,46980
103895,46981
103896,46982
103897,46983
103898,46984
103899,46985
103900,46986
103901,46988
103902,46989
103903,46990
103904,46991
103905,46992
103906,46993
103908,46994
103909,65614
103910,46995
103911,46996
103912,46997
103913,46998
103914,46999
103915,47000
103916,47001
103917,47002
103918,47003
103919,47005
103920,47006
103921,47007
103922,47008
103923,47009
103924,47010
103927,48648
103935,51005
103938,56608
103945,47726
103946,47902
103949,49614
103959,47012
103960,47013
103961,47014
103962,47015
103963,47016
103964,47017
103965,47018
103966,47019
103967,47020
103968,47021
103971,47023
103972,47024
103973,47025
103974,47026
103975,47027
103976,47028
103978,47032
103979,47033
103980,47034-1438
103981,47035
103983,47036
103984,47038
103985,47039
103986,47040
103986,8-10055416
103987,47041
103988,47042
103989,47044
103990,47045
103991,47046
103992,47047
103993,47048
103994,47049
103995,47050
103997,47052
103998,47053
103999,47055
104001,47057
104002,47058
104003,47059
104005,47060
104006,47061
104007,47062
104008,47063
104009,47064
104010,47065
104011,47067
104012,47068
104014,47069
104015,47070-1438
104016,47071
104017,47072
104018,47073
104019,47074
104020,47075
104021,47076-1438
104022,47077
104023,47078
104024,47079
104025,47080
104027,47082
104028,47084
104029,47137
104030,47085
104031,47086
104032,47087
104033,47088
104034,47089
104035,47090
104036,47092
104037,47093
104038,47095
104039,47096
104040,47097
104044,47098-1438
104045,47099
104046,47100
104047,47101
104048,47102
104049,47103
104051,47105
104052,47106
104053,47108
104054,47109
104056,47110
104057,47111
104058,47112
104059,47113
104060,47114
104061,47116
104062,47117
104063,47118
104064,47119
104065,47120
104066,47121
104067,47122
104068,47123
104069,47124
104070,47125
104071,47130
104072,47132
104073,47133
104074,47134
104075,47135
104076,47136
104077,47138
104078,47139
104079,47140
104080,47142
104081,47143
104082,47144
104083,47145
104084,47146
104085,47147
104086,47148
104087,47149
104088,47150
104089,47151
